Weights,Bias
2.1291959285736084,16.334197998046875
2.12746524810791,16.432252883911133
2.12569260597229,16.52998161315918
2.123872756958008,16.627378463745117
2.1220028400421143,16.724437713623047
2.120082139968872,16.82115936279297
2.118112087249756,16.917539596557617
2.116096019744873,17.013580322265625
2.1140387058258057,17.10927963256836
2.1119461059570312,17.204641342163086
2.109825372695923,17.299665451049805
2.1076838970184326,17.39435577392578
2.10552978515625,17.488712310791016
2.1033709049224854,17.582740783691406
2.10121488571167,17.676441192626953
2.0990688800811768,17.769817352294922
2.0969390869140625,17.862869262695312
2.0948307514190674,17.955598831176758
2.0927486419677734,18.04800796508789
2.090695858001709,18.140094757080078
2.088674545288086,18.23185920715332
2.0866858959198,18.323301315307617
2.0847299098968506,18.414419174194336
2.082805633544922,18.505210876464844
2.080911636352539,18.595672607421875
2.079045295715332,18.685802459716797
2.0772035121917725,18.775596618652344
2.075383186340332,18.865053176879883
2.073580741882324,18.95416831970215
2.0717923641204834,19.042938232421875
2.070014715194702,19.131359100341797
2.068244218826294,19.21942710876465
2.0664780139923096,19.307140350341797
2.0647132396698,19.39449691772461
2.062947988510132,19.48149299621582
2.061180353164673,19.56812858581543
2.0594093799591064,19.654399871826172
2.0576345920562744,19.740306854248047
2.0558557510375977,19.825847625732422
2.0540730953216553,19.911022186279297
2.0522875785827637,19.99582862854004
2.0505003929138184,20.08026885986328
2.048712730407715,20.16434097290039
2.046926498413086,20.248046875
2.0451431274414062,20.331384658813477
2.0433645248413086,20.414356231689453
2.0415921211242676,20.49696159362793
2.039827823638916,20.579198837280273
2.0380728244781494,20.661069869995117
2.0363285541534424,20.74257469177246
2.0345959663391113,20.823713302612305
2.0328757762908936,20.90448570251465
2.0311684608459473,20.984891891479492
2.0294742584228516,21.064929962158203
2.0277931690216064,21.144601821899414
2.026125192642212,21.223905563354492
2.0244696140289307,21.302839279174805
2.0228261947631836,21.381404876708984
2.0211939811706543,21.4596004486084
2.0195722579956055,21.537424087524414
2.0179603099823,21.61487579345703
2.016357421875,21.69195556640625
2.0147626399993896,21.768661499023438
2.0131752490997314,21.844993591308594
2.011594772338867,21.92095184326172
2.0100204944610596,21.99653434753418
2.0084521770477295,22.07174301147461
2.0068893432617188,22.146575927734375
2.0053319931030273,22.221033096313477
2.0037801265716553,22.295114517211914
2.0022335052490234,22.368820190429688
2.00069260597229,22.442148208618164
1.9991575479507446,22.51510238647461
1.9976285696029663,22.58768081665039
1.9961061477661133,22.659883499145508
1.9945906400680542,22.73171043395996
1.9930824041366577,22.803163528442383
1.9915817975997925,22.874242782592773
1.9900891780853271,22.944948196411133
1.9886049032211304,23.01527976989746
1.9871292114257812,23.085237503051758
1.9856623411178589,23.154821395874023
1.9842044115066528,23.22403335571289
1.9827555418014526,23.29287338256836
1.9813157320022583,23.361339569091797
1.9798848628997803,23.429433822631836
1.9784629344940186,23.49715805053711
1.9770498275756836,23.564510345458984
1.9756454229354858,23.63149070739746
1.9742494821548462,23.698101043701172
1.9728617668151855,23.764339447021484
1.9714821577072144,23.83020782470703
1.9701104164123535,23.895706176757812
1.968746304512024,23.96083641052246
1.967389702796936,24.025596618652344
1.9660404920578003,24.08998680114746
1.9646985530853271,24.154008865356445
1.9633638858795166,24.217662811279297
1.962036371231079,24.28095054626465
1.960715889930725,24.343870162963867
1.9594025611877441,24.406423568725586
1.9580965042114258,24.468610763549805
1.9567975997924805,24.530433654785156
1.9555059671401978,24.59189224243164
1.9542217254638672,24.652986526489258
1.9529449939727783,24.71371841430664
1.9516757726669312,24.77408790588379
1.9504141807556152,24.834095001220703
1.9491602182388306,24.893741607666016
1.9479140043258667,24.953027725219727
1.9466755390167236,25.01195526123047
1.9454448223114014,25.070524215698242
1.9442218542099,25.128734588623047
1.9430067539215088,25.186588287353516
1.9417994022369385,25.24408531188965
1.940599799156189,25.301225662231445
1.9394078254699707,25.35801124572754
1.9382234811782837,25.414443969726562
1.937046766281128,25.470523834228516
1.9358775615692139,25.5262508392334
1.934715747833252,25.581626892089844
1.9335613250732422,25.63665199279785
1.9324142932891846,25.691326141357422
1.9312745332717896,25.745651245117188
1.9301419258117676,25.79962921142578
1.9290165901184082,25.853260040283203
1.9278984069824219,25.906545639038086
1.926787257194519,25.95948600769043
1.9256832599639893,26.012081146240234
1.924586296081543,26.064332962036133
1.9234963655471802,26.116243362426758
1.9224135875701904,26.16781234741211
1.9213378429412842,26.219039916992188
1.9202691316604614,26.269927978515625
1.9192075729370117,26.320478439331055
1.9181530475616455,26.370691299438477
1.9171056747436523,26.420568466186523
1.9160653352737427,26.470109939575195
1.9150320291519165,26.519317626953125
1.9140057563781738,26.568193435668945
1.9129865169525146,26.616737365722656
1.911974310874939,26.66495132446289
1.9109691381454468,26.71283531188965
1.9099708795547485,26.760391235351562
1.9089795351028442,26.807619094848633
1.9079951047897339,26.854520797729492
1.9070175886154175,26.90109634399414
1.9060468673706055,26.947349548339844
1.9050829410552979,26.99327850341797
1.9041258096694946,27.03888702392578
1.9031753540039062,27.08417510986328
1.9022315740585327,27.12914276123047
1.901294469833374,27.17379379272461
1.9003640413284302,27.218128204345703
1.8994401693344116,27.26214599609375
1.8985228538513184,27.305849075317383
1.8976120948791504,27.349239349365234
1.8967078924179077,27.392316818237305
1.8958101272583008,27.435083389282227
1.8949187994003296,27.477540969848633
1.8940339088439941,27.519691467285156
1.8931554555892944,27.561534881591797
1.8922834396362305,27.603071212768555
1.8914178609848022,27.644304275512695
1.8905586004257202,27.68523406982422
1.889705777168274,27.725860595703125
1.8888592720031738,27.76618766784668
1.88801908493042,27.806215286254883
1.8871852159500122,27.845943450927734
1.8863575458526611,27.8853759765625
1.8855360746383667,27.92451286315918
1.884720802307129,27.963356018066406
1.8839117288589478,28.00190544128418
1.8831087350845337,28.040163040161133
1.8823118209838867,28.0781307220459
1.8815209865570068,28.11581039428711
1.880736231803894,28.153202056884766
1.8799574375152588,28.1903076171875
1.879184603691101,28.227127075195312
1.878417730331421,28.26366424560547
1.8776568174362183,28.29991912841797
1.8769017457962036,28.335891723632812
1.8761526346206665,28.371585845947266
1.8754092454910278,28.407001495361328
1.8746716976165771,28.442140579223633
1.8739399909973145,28.47700309753418
1.8732140064239502,28.5115909576416
1.8724937438964844,28.54590606689453
1.871779203414917,28.5799503326416
1.8710702657699585,28.613725662231445
1.8703670501708984,28.647232055664062
1.8696694374084473,28.680471420288086
1.8689773082733154,28.713443756103516
1.8682907819747925,28.746150970458984
1.8676097393035889,28.778594970703125
1.8669342994689941,28.81077766418457
1.8662642240524292,28.842700958251953
1.8655996322631836,28.874364852905273
1.8649405241012573,28.905771255493164
1.8642867803573608,28.936920166015625
1.8636384010314941,28.967815399169922
1.8629952669143677,28.998456954956055
1.862357497215271,29.028844833374023
1.8617249727249146,29.058982849121094
1.8610975742340088,29.088871002197266
1.8604754209518433,29.118511199951172
1.859858512878418,29.147905349731445
1.8592467308044434,29.177053451538086
1.8586400747299194,29.205957412719727
1.8580385446548462,29.234619140625
1.857442021369934,29.26304054260254
1.856850504875183,29.291221618652344
1.8562639951705933,29.319164276123047
1.8556824922561646,29.34687042236328
1.8551058769226074,29.37434196472168
1.8545342683792114,29.401578903198242
1.853967547416687,29.4285831451416
1.8534057140350342,29.455354690551758
1.8528486490249634,29.481897354125977
1.8522963523864746,29.508211135864258
1.8517488241195679,29.534297943115234
1.8512060642242432,29.560157775878906
1.8506680727005005,29.58579444885254
1.8501347303390503,29.611207962036133
1.8496060371398926,29.636398315429688
1.8490819931030273,29.66136932373047
1.848562479019165,29.686120986938477
1.8480474948883057,29.710655212402344
1.8475370407104492,29.73497200012207
1.8470311164855957,29.759075164794922
1.8465297222137451,29.7829647064209
1.846032738685608,29.806642532348633
1.8455402851104736,29.830108642578125
1.8450522422790527,29.853364944458008
1.8445684909820557,29.876413345336914
1.844089150428772,29.899255752563477
1.843614101409912,29.921892166137695
1.843143343925476,29.944324493408203
1.8426767587661743,29.966554641723633
1.8422144651412964,29.988582611083984
1.8417563438415527,30.01041030883789
1.8413023948669434,30.032039642333984
1.8408526182174683,30.053470611572266
1.840406894683838,30.074705123901367
1.8399652242660522,30.095745086669922
1.8395277261734009,30.116592407226562
1.8390941619873047,30.13724708557129
1.8386646509170532,30.157711029052734
1.838239073753357,30.17798614501953
1.8378175497055054,30.19807243347168
1.837399959564209,30.217971801757812
1.8369861841201782,30.237686157226562
1.8365763425827026,30.25721549987793
1.8361703157424927,30.276561737060547
1.8357681035995483,30.295726776123047
1.8353697061538696,30.31471061706543
1.834975004196167,30.333515167236328
1.83458411693573,30.352142333984375
1.834196925163269,30.37059211730957
1.8338134288787842,30.388866424560547
1.8334335088729858,30.406967163085938
1.8330572843551636,30.424896240234375
1.8326846361160278,30.44265365600586
1.8323155641555786,30.46023941040039
1.8319499492645264,30.477657318115234
1.8315879106521606,30.49490737915039
1.831229329109192,30.51198959350586
1.8308742046356201,30.528907775878906
1.8305225372314453,30.5456600189209
1.8301743268966675,30.5622501373291
1.829829454421997,30.578678131103516
1.8294880390167236,30.594945907592773
1.8291499614715576,30.611055374145508
1.828815221786499,30.62700653076172
1.8284838199615479,30.64280128479004
1.8281556367874146,30.65843963623047
1.8278306722640991,30.67392349243164
1.8275089263916016,30.689254760742188
1.8271903991699219,30.70443344116211
1.82687509059906,30.71946144104004
1.8265628814697266,30.734338760375977
1.8262537717819214,30.749067306518555
1.8259477615356445,30.763648986816406
1.8256447315216064,30.77808380126953
1.8253448009490967,30.792373657226562
1.8250478506088257,30.806520462036133
1.8247538805007935,30.820524215698242
1.824462890625,30.834386825561523
1.8241748809814453,30.848108291625977
1.8238898515701294,30.861690521240234
1.8236076831817627,30.875133514404297
1.8233283758163452,30.888439178466797
1.8230520486831665,30.901609420776367
1.8227784633636475,30.914644241333008
1.8225077390670776,30.92754554748535
1.8222397565841675,30.94031524658203
1.8219746351242065,30.952953338623047
1.8217122554779053,30.9654598236084
1.8214524984359741,30.97783660888672
1.8211954832077026,30.99008560180664
1.8209410905838013,31.002206802368164
1.82068932056427,31.014202117919922
1.8204401731491089,31.026071548461914
1.8201936483383179,31.037817001342773
1.819949746131897,31.0494384765625
1.8197083473205566,31.060937881469727
1.8194694519042969,31.072317123413086
1.8192330598831177,31.083576202392578
1.8189992904663086,31.094717025756836
1.8187679052352905,31.10573959350586
1.818539023399353,31.11664390563965
1.818312644958496,31.12743377685547
1.8180886507034302,31.138107299804688
1.8178670406341553,31.14866828918457
1.8176478147506714,31.159114837646484
1.8174309730529785,31.169450759887695
1.817216396331787,31.17967414855957
1.8170040845870972,31.189788818359375
1.8167941570281982,31.199792861938477
1.8165864944458008,31.20969009399414
1.8163809776306152,31.219480514526367
1.8161777257919312,31.229164123535156
1.8159767389297485,31.23874282836914
1.8157778978347778,31.24821662902832
1.815581202507019,31.257587432861328
1.8153866529464722,31.266855239868164
1.8151942491531372,31.27602195739746
1.8150039911270142,31.28508758544922
1.8148157596588135,31.29405403137207
1.8146296739578247,31.302921295166016
1.8144456148147583,31.311691284179688
1.8142635822296143,31.320363998413086
1.8140835762023926,31.32893943786621
1.8139055967330933,31.337419509887695
1.8137296438217163,31.345806121826172
1.8135555982589722,31.35409927368164
1.8133835792541504,31.3622989654541
1.8132134675979614,31.370407104492188
1.8130452632904053,31.3784236907959
1.8128788471221924,31.386350631713867
1.8127143383026123,31.394187927246094
1.812551736831665,31.40193748474121
1.812390923500061,31.40959930419922
1.8122318983078003,31.41717529296875
1.8120746612548828,31.424665451049805
1.8119192123413086,31.432069778442383
1.8117655515670776,31.439390182495117
1.81161367893219,31.446626663208008
1.8114635944366455,31.453781127929688
1.8113151788711548,31.460853576660156
1.8111684322357178,31.467844009399414
1.811023473739624,31.474754333496094
1.810880184173584,31.481584548950195
1.810738444328308,31.48833656311035
1.810598373413086,31.495010375976562
1.8104599714279175,31.50160789489746
1.8103231191635132,31.508129119873047
1.810187816619873,31.51457405090332
1.810054063796997,31.52094268798828
1.8099219799041748,31.527238845825195
1.8097914457321167,31.53346061706543
1.8096623420715332,31.539609909057617
1.8095347881317139,31.545686721801758
1.8094087839126587,31.551692962646484
1.8092842102050781,31.557626724243164
1.8091610670089722,31.563491821289062
1.8090394735336304,31.569286346435547
1.8089193105697632,31.575014114379883
1.8088005781173706,31.580673217773438
1.808683156967163,31.586265563964844
1.8085671663284302,31.5917911529541
1.8084526062011719,31.59724998474121
1.8083393573760986,31.602643966674805
1.8082275390625,31.607973098754883
1.8081170320510864,31.613239288330078
1.808007836341858,31.61844253540039
1.8078999519348145,31.62358283996582
1.807793378829956,31.628660202026367
1.8076881170272827,31.633676528930664
1.8075840473175049,31.63863182067871
1.807481288909912,31.64352798461914
1.8073797225952148,31.648365020751953
1.8072794675827026,31.65314292907715
1.807180404663086,31.65786361694336
1.8070825338363647,31.662525177001953
1.806985855102539,31.667131423950195
1.8068903684616089,31.671680450439453
1.8067960739135742,31.67617416381836
1.806702971458435,31.680612564086914
1.8066110610961914,31.684995651245117
1.8065202236175537,31.6893253326416
1.8064305782318115,31.693601608276367
1.8063420057296753,31.697824478149414
1.806254506111145,31.701995849609375
1.8061680793762207,31.70611572265625
1.8060827255249023,31.71018409729004
1.8059983253479004,31.714200973510742
1.8059149980545044,31.718168258666992
1.8058327436447144,31.72208595275879
1.8057514429092407,31.725954055786133
1.805671215057373,31.729774475097656
1.8055919408798218,31.73354721069336
1.8055137395858765,31.737272262573242
1.8054364919662476,31.740949630737305
1.8053603172302246,31.74458122253418
1.805285096168518,31.748167037963867
1.805210828781128,31.751707077026367
1.8051375150680542,31.755203247070312
1.8050651550292969,31.75865364074707
1.8049936294555664,31.762060165405273
1.8049230575561523,31.765422821044922
1.8048534393310547,31.76874351501465
1.8047846555709839,31.772022247314453
1.80471670627594,31.775259017944336
1.8046497106552124,31.778453826904297
1.8045835494995117,31.781606674194336
1.804518222808838,31.784719467163086
1.804453730583191,31.787792205810547
1.8043900728225708,31.79082489013672
1.8043272495269775,31.793819427490234
1.8042651414871216,31.79677391052246
1.8042038679122925,31.79969024658203
1.8041434288024902,31.802568435668945
1.8040838241577148,31.805410385131836
1.8040249347686768,31.80821418762207
1.8039668798446655,31.81098175048828
1.8039095401763916,31.81371307373047
1.8038530349731445,31.816408157348633
1.8037972450256348,31.819068908691406
1.8037421703338623,31.821693420410156
1.8036878108978271,31.824283599853516
1.8036341667175293,31.826839447021484
1.8035812377929688,31.829362869262695
1.8035290241241455,31.831851959228516
1.8034775257110596,31.834308624267578
1.8034266233444214,31.836732864379883
1.8033764362335205,31.83912467956543
1.8033268451690674,31.84148406982422
1.8032779693603516,31.843812942504883
1.8032296895980835,31.84610939025879
1.8031821250915527,31.84837532043457
1.8031351566314697,31.850610733032227
1.803088903427124,31.85281753540039
1.803043246269226,31.85499382019043
1.8029981851577759,31.857141494750977
1.8029537200927734,31.85926055908203
1.8029098510742188,31.861351013183594
1.8028665781021118,31.863412857055664
1.8028239011764526,31.865446090698242
1.8027818202972412,31.86745262145996
1.8027403354644775,31.869430541992188
1.802699327468872,31.871381759643555
1.8026589155197144,31.873306274414062
1.8026190996170044,31.875205993652344
1.8025797605514526,31.877079010009766
1.8025410175323486,31.878925323486328
1.8025027513504028,31.880746841430664
1.8024650812149048,31.882543563842773
1.802427887916565,31.884315490722656
1.8023911714553833,31.886062622070312
1.8023550510406494,31.887786865234375
1.8023194074630737,31.88948631286621
1.8022842407226562,31.891162872314453
1.802249550819397,31.8928165435791
1.802215337753296,31.894447326660156
1.802181601524353,31.896055221557617
1.8021483421325684,31.897640228271484
1.802115559577942,31.899202346801758
1.8020832538604736,31.90074348449707
1.802051305770874,31.902263641357422
1.8020198345184326,31.90376091003418
1.8019888401031494,31.905237197875977
1.8019582033157349,31.906694412231445
1.8019280433654785,31.908130645751953
1.8018983602523804,31.9095458984375
1.8018690347671509,31.91094207763672
1.8018401861190796,31.912317276000977
1.801811695098877,31.913673400878906
1.8017836809158325,31.915010452270508
1.8017560243606567,31.91632843017578
1.8017287254333496,31.917627334594727
1.8017019033432007,31.918909072875977
1.8016754388809204,31.9201717376709
1.8016493320465088,31.921417236328125
1.8016235828399658,31.922643661499023
1.8015981912612915,31.923852920532227
1.8015731573104858,31.925045013427734
1.8015484809875488,31.926219940185547
1.8015241622924805,31.927377700805664
1.8015002012252808,31.928518295288086
1.8014765977859497,31.929643630981445
1.8014533519744873,31.93075180053711
1.8014304637908936,31.93184471130371
1.801407814025879,31.932920455932617
1.801385521888733,31.93398094177246
1.8013635873794556,31.935026168823242
1.8013420104980469,31.93605613708496
1.8013206720352173,31.937070846557617
1.8012996912002563,31.93807029724121
1.8012789487838745,31.939056396484375
1.8012585639953613,31.940027236938477
1.8012385368347168,31.94098472595215
1.8012187480926514,31.941926956176758
1.8011993169784546,31.942855834960938
1.801180124282837,31.943771362304688
1.8011611700057983,31.944673538208008
1.8011425733566284,31.9455623626709
1.8011242151260376,31.94643783569336
1.8011060953140259,31.94729995727539
1.8010882139205933,31.948148727416992
1.8010706901550293,31.948986053466797
1.8010534048080444,31.949810028076172
1.8010363578796387,31.95062255859375
1.801019549369812,31.9514217376709
1.8010029792785645,31.95220947265625
1.800986647605896,31.952985763549805
1.8009705543518066,31.953750610351562
1.8009546995162964,31.954504013061523
1.8009390830993652,31.955245971679688
1.8009238243103027,31.955976486206055
1.8009088039398193,31.956695556640625
1.8008939027786255,31.95740509033203
1.8008792400360107,31.95810317993164
1.800864815711975,31.958789825439453
1.8008506298065186,31.9594669342041
1.8008366823196411,31.960134506225586
1.8008229732513428,31.960790634155273
1.800809383392334,31.961437225341797
1.8007960319519043,31.962074279785156
1.8007829189300537,31.96270179748535
1.8007699251174927,31.963319778442383
1.8007571697235107,31.96392822265625
1.8007445335388184,31.964527130126953
1.800732135772705,31.965116500854492
1.800719976425171,31.965696334838867
1.8007079362869263,31.96626853942871
1.8006961345672607,31.96683120727539
1.8006844520568848,31.967384338378906
1.800673007965088,31.96792984008789
1.8006616830825806,31.96846580505371
1.8006505966186523,31.968994140625
1.8006396293640137,31.969514846801758
1.800628900527954,31.970027923583984
1.8006184101104736,31.970531463623047
1.8006080389022827,31.971027374267578
1.8005977869033813,31.971515655517578
1.800587773323059,31.971996307373047
1.8005778789520264,31.972469329833984
1.8005681037902832,31.97293472290039
1.8005584478378296,31.973392486572266
1.800549030303955,31.973844528198242
1.8005397319793701,31.974288940429688
1.8005305528640747,31.9747257232666
1.8005214929580688,31.975156784057617
1.8005125522613525,31.9755802154541
1.8005037307739258,31.975997924804688
1.8004951477050781,31.976408004760742
1.80048668384552,31.9768123626709
1.8004783391952515,31.977209091186523
1.8004701137542725,31.97760009765625
1.800462007522583,31.977985382080078
1.800454020500183,31.978363037109375
1.8004461526870728,31.978734970092773
1.800438404083252,31.979101181030273
1.8004308938980103,31.979461669921875
1.800423502922058,31.979816436767578
1.8004162311553955,31.980165481567383
1.8004090785980225,31.98050880432129
1.800402045249939,31.980846405029297
1.800395131111145,31.981178283691406
1.8003883361816406,31.98150634765625
1.8003815412521362,31.981828689575195
1.8003748655319214,31.982145309448242
1.800368309020996,31.98245620727539
1.8003618717193604,31.982763290405273
1.8003555536270142,31.983064651489258
1.800349235534668,31.983360290527344
1.8003430366516113,31.983652114868164
1.8003369569778442,31.983938217163086
1.8003309965133667,31.984220504760742
1.8003251552581787,31.984498977661133
1.8003194332122803,31.984771728515625
1.8003138303756714,31.98504066467285
1.800308346748352,31.985305786132812
1.8003029823303223,31.985565185546875
1.8002976179122925,31.985820770263672
1.8002923727035522,31.986072540283203
1.8002872467041016,31.98632049560547
1.8002821207046509,31.986562728881836
1.8002771139144897,31.986801147460938
1.8002722263336182,31.987035751342773
1.8002673387527466,31.987266540527344
1.8002625703811646,31.98749351501465
1.8002578020095825,31.987716674804688
1.80025315284729,31.98793601989746
1.800248622894287,31.98815155029297
1.8002440929412842,31.98836326599121
1.8002396821975708,31.98857307434082
1.800235390663147,31.988779067993164
1.8002310991287231,31.988981246948242
1.8002269268035889,31.989179611206055
1.8002228736877441,31.9893741607666
1.800218939781189,31.989566802978516
1.8002150058746338,31.989755630493164
1.8002111911773682,31.989940643310547
1.8002073764801025,31.990123748779297
1.8002036809921265,31.99030303955078
1.8001999855041504,31.990478515625
1.8001962900161743,31.990652084350586
1.8001927137374878,31.990821838378906
1.8001891374588013,31.990989685058594
1.8001856803894043,31.991153717041016
1.8001822233200073,31.991315841674805
1.8001788854599,31.991474151611328
1.8001755475997925,31.99163055419922
1.8001723289489746,31.991785049438477
1.8001692295074463,31.99193572998047
1.800166130065918,31.992084503173828
1.8001630306243896,31.992229461669922
1.8001600503921509,31.992372512817383
1.800157070159912,31.99251365661621
1.800154209136963,31.992652893066406
1.8001513481140137,31.992788314819336
1.800148606300354,31.992921829223633
1.8001458644866943,31.993053436279297
1.8001431226730347,31.993183135986328
1.8001405000686646,31.993309020996094
1.8001378774642944,31.993432998657227
1.8001352548599243,31.993555068969727
1.8001327514648438,31.993675231933594
1.8001302480697632,31.993793487548828
1.8001277446746826,31.99390983581543
1.8001253604888916,31.9940242767334
1.8001229763031006,31.994136810302734
1.8001207113265991,31.994247436523438
1.8001184463500977,31.994356155395508
1.8001161813735962,31.994462966918945
1.8001140356063843,31.99456787109375
1.8001118898391724,31.994670867919922
1.8001097440719604,31.99477195739746
1.800107717514038,31.994871139526367
1.8001056909561157,31.99496841430664
1.8001036643981934,31.99506378173828
1.800101637840271,31.99515724182129
1.8000997304916382,31.995248794555664
1.8000978231430054,31.995338439941406
1.8000959157943726,31.99542808532715
1.8000941276550293,31.995515823364258
1.800092339515686,31.995601654052734
1.8000905513763428,31.995685577392578
1.8000887632369995,31.99576759338379
1.8000870943069458,31.995847702026367
1.800085425376892,31.995927810668945
1.8000837564468384,31.99600601196289
1.8000822067260742,31.996082305908203
1.80008065700531,31.996158599853516
1.800079107284546,31.996232986450195
1.8000775575637817,31.996305465698242
1.8000760078430176,31.996376037597656
1.800074577331543,31.99644660949707
1.8000731468200684,31.99651527404785
1.8000717163085938,31.99658203125
1.8000702857971191,31.99664878845215
1.800068974494934,31.996713638305664
1.800067663192749,31.996776580810547
1.800066351890564,31.99683952331543
1.800065040588379,31.99690055847168
1.8000637292861938,31.99696159362793
1.8000625371932983,31.997020721435547
1.8000613451004028,31.997079849243164
1.8000601530075073,31.99713706970215
1.8000589609146118,31.9971923828125
1.8000577688217163,31.99724769592285
1.8000565767288208,31.99730110168457
1.8000555038452148,31.99735450744629
1.8000544309616089,31.997406005859375
1.800053358078003,31.99745750427246
1.800052285194397,31.997507095336914
1.800051212310791,31.997556686401367
1.8000502586364746,31.997604370117188
1.8000493049621582,31.997652053833008
1.8000483512878418,31.997697830200195
1.8000473976135254,31.997743606567383
1.800046443939209,31.997787475585938
1.8000454902648926,31.997831344604492
1.8000445365905762,31.997875213623047
1.8000437021255493,31.99791717529297
1.8000428676605225,31.99795913696289
1.8000420331954956,31.99799919128418
1.8000411987304688,31.99803924560547
1.800040364265442,31.998079299926758
1.800039529800415,31.998117446899414
1.8000386953353882,31.99815559387207
1.8000378608703613,31.998191833496094
1.800037145614624,31.998228073120117
1.8000364303588867,31.99826431274414
1.8000357151031494,31.99829864501953
